,code,type,m2,bathrooms,bedrooms,private_parking,common_parking,elevator,private_garden,common_garden,balcony,autonomous_heating,heating_type,energetic_class,year,city,zone,date,price
709,104695433,flat,75,1,2,0,0,False,False,False,True,True,G,A,2023.0,Carpi,Centro Storico,2023-07-26,189.000
710,101733451,flat,97,2,2,1,0,False,False,True,True,True,G,E,1990.0,Carpi,Cibeno,2023-07-26,177.000
711,87215136,flat,90,1,2,1,1,False,False,False,True,True,M,,1975.0,Carpi,Zona Industriale,2023-07-26,95.000
712,103797248,flat,101,1,2,1,0,False,False,True,True,True,G,G,1970.0,Carpi,Remesina - Pezzana,2023-07-26,130.000
713,82563821,house,300,2,4,1,0,False,True,False,True,True,M,,1979.0,Carpi,Cortile,2023-07-26,360.000
714,99362994,house,280,2,3,2,2,False,True,False,False,True,G,G,1970.0,Carpi,Remesina - Pezzana,2023-07-26,390.000
715,58333521,flat,50,1,1,1,0,True,False,True,True,True,G,D,2012.0,Carpi,Quartirolo - Meloni,2023-07-26,105.000
716,89498947,flat,335,4,g,0,0,False,False,False,False,True,M,,1975.0,Carpi,Remesina - Pezzana,2023-07-26,180.000
717,97827294,flat,57,1,1,1,0,True,False,False,True,True,G,G,2000.0,Carpi,Ospedale,2023-07-26,85.000
718,102694376,flat,120,i,2,0,0,True,True,False,False,True,G,,2003.0,Carpi,Musicisti,2023-07-26,285.000
719,98153570,flat,158,2,3,1,1,False,False,False,False,True,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,310.000
720,101298631,flat,118,2,2,1,1,False,True,False,False,False,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,297.000
721,98025018,flat,160,2,3,1,0,True,False,True,False,False,S,A,2022.0,Carpi,Musicisti,2023-07-26,380.000
722,103078262,penthouse,171,3,3,2,0,True,False,True,True,True,S,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,460.000
723,99952994,flat,105,2,2,1,1,False,False,False,False,False,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,273.000
724,94821834,house,450,3,3,1,0,False,True,False,True,True,M,G,1970.0,Carpi,Remesina - Pezzana,2023-07-26,
725,104486253,flat,100,2,2,1,0,True,True,False,False,False,G,B,2010.0,Carpi,Remesina - Pezzana,2023-07-26,300.000
726,102943180,house,173,2,3,1,1,False,True,False,True,True,M,D,2007.0,Castelfranco Emilia,Via della Concordia,2023-07-26,310.000
727,100732649,flat,84,1,1,1,0,False,False,True,True,True,M,F,1995.0,Castelfranco Emilia,Via Ferdinando Savioli,2023-07-26,119.000
728,101686245,flat,70,1,1,0,1,False,False,False,True,True,M,E,2007.0,Castelfranco Emilia,Via MADRE TERESA DI CALCUTTA 15,2023-07-26,115.000
729,101146795,flat,110,2,4,0,1,False,False,False,False,True,M,,2006.0,Castelfranco Emilia,Via CASTELLO 10,2023-07-26,155.000
730,104429349,house,190,3,4,0,2,False,True,False,False,True,G,,1950.0,Castelfranco Emilia,Via Amilcare Ponchielli,2023-07-26,400.000
731,102707530,house,188,2,3,1,1,False,True,False,False,True,S,A,2023.0,Castelfranco Emilia,Corso Martiri,2023-07-26,390.000
732,85428486,flat,123,2,3,0,1,True,False,True,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,250.140
733,104013025,house,369,3,3,1,2,False,True,False,True,True,S,,2017.0,Castelfranco Emilia,Via per Panzano,2023-07-26,
734,104735705,flat,92,1,2,1,1,True,False,True,True,True,G,F,2006.0,Castelfranco Emilia,Via Castiglione,2023-07-26,193.000
735,104820557,flat,135,1,3,1,1,True,False,False,False,True,G,,1965.0,Castelfranco Emilia,Via Paolo Andrea Parenti,2023-07-26,158.000
736,101981012,house,300,4,6,2,4,False,True,False,True,True,M,,2006.0,Castelfranco Emilia,Via Castello,2023-07-26,780.000
737,104662033,flat,125,2,3,1,1,True,False,False,True,True,M,G,2007.0,Castelfranco Emilia,"Via Camillo Prampolini, 6",2023-07-26,"167.250,00"
738,103026844,flat,62,1,1,1,0,True,False,False,True,True,M,G,2008.0,Castelfranco Emilia,Via A. Parenti,2023-07-26,124.000
739,104854421,flat,102,2,2,1,0,False,False,True,True,True,M,F,1983.0,Castelfranco Emilia,Via Montegrappa,2023-07-26,220.000
740,95315766,flat,80,1,2,0,0,False,False,False,False,True,M,,1990.0,Castelfranco Emilia,Via Saietti 67,2023-07-26,155.000
741,90168125,flat,135,2,2,1,0,False,True,False,True,True,M,,2003.0,Castelfranco Emilia,Via Diego Paderni 12,2023-07-26,288.000
742,101291359,flat,111,2,3,1,0,True,False,False,True,False,M,,1960.0,Castelfranco Emilia,Corso Martiri 173,2023-07-26,260.000
743,105007097,flat,107,1,2,1,0,True,False,False,True,True,M,C,2010.0,Castelfranco Emilia,Via Emilio Po,2023-07-26,225.000
744,101610613,house,229,2,5,0,2,False,True,False,True,True,M,G,1970.0,Castelfranco Emilia,Via Mavora,2023-07-26,295.000
745,99467674,flat,115,2,3,1,0,True,False,False,True,True,M,E,2000.0,Castelfranco Emilia,Via SPAGNA 5,2023-07-26,220.000
746,88047965,house,190,2,4,0,1,False,True,False,False,True,M,D,2008.0,Castelfranco Emilia,Via Larga 56/F,2023-07-26,283.000
747,99623180,flat,85,1,1,0,0,False,False,False,False,True,M,G,1970.0,Castelfranco Emilia,Via Circondaria Nord 88,2023-07-26,115.000
748,98292338,townhouse,180,1,3,1,0,False,True,False,False,True,M,,1950.0,Castelfranco Emilia,Via san donnino 13,2023-07-26,175.000
749,99108338,flat,85,1,2,1,0,False,False,True,True,True,M,,1980.0,Castelfranco Emilia,Via Molino Dolo 2,2023-07-26,150.000
750,102489494,flat,120,2,2,2,0,False,False,False,True,True,M,E,1980.0,Castelfranco Emilia,Via filzi 20,2023-07-26,
751,95406140,flat,96,1,2,0,1,False,False,False,False,True,M,F,1975.0,Castelfranco Emilia,Via G. Carducci 11,2023-07-26,99.000
752,98527622,flat,80,1,2,0,0,False,False,False,True,True,M,F,1965.0,Castelfranco Emilia,Via dei Mille 82,2023-07-26,139.000
753,104531405,flat,107,1,2,1,0,True,False,False,True,False,M,,1970.0,Castelfranco Emilia,Via BERTELLI 7,2023-07-26,170.000
754,104333011,flat,114,2,4,2,0,False,False,False,False,True,M,,2003.0,Castelfranco Emilia,Via MARINO PIAZZA 6,2023-07-26,200.000
755,94562484,flat,95,2,2,1,3,True,True,False,False,False,M,G,2008.0,Castelfranco Emilia,Via filzi 75,2023-07-26,239.000
756,100036486,flat,87,1,2,1,0,False,False,False,False,True,M,G,1967.0,Castelfranco Emilia,Via San Cesario 6,2023-07-26,125.000
757,104629121,flat,80,1,2,1,0,False,False,False,True,True,G,F,2007.0,Castelfranco Emilia,Via Martiri delle Foibe,2023-07-26,120.000
758,100646415,flat,95,2,3,1,0,False,False,False,True,True,M,F,1985.0,Castelfranco Emilia,Via Vittorio Alfieri 29,2023-07-26,189.000
759,96245302,flat,121,2,2,1,1,True,False,True,False,True,M,G,2001.0,Castelfranco Emilia,Via Lago di Garda,2023-07-26,205.000
760,93843426,flat,30,1,1,0,0,True,False,False,False,True,M,F,1998.0,Castelfranco Emilia,Piazza Aldo Moro 4,2023-07-26,80.000
761,103674878,flat,50,1,1,1,0,True,False,False,False,True,M,B,2004.0,Castelfranco Emilia,Via Emilia Est 147,2023-07-26,110.000
762,102880548,flat,110,1,3,0,0,False,False,False,True,False,M,G,1967.0,Castelfranco Emilia,Via DEGLI ESPOSTI 25,2023-07-26,155.000
763,104179837,flat,110,2,2,1,0,False,False,False,True,True,M,B,2002.0,Castelfranco Emilia,Via BOLDRINI 16,2023-07-26,250.000
764,102709384,flat,90,1,3,0,0,False,False,False,True,True,M,G,1967.0,Castelfranco Emilia,Via Andrea Costa 22,2023-07-26,
765,96630036,flat,202,2,3,1,1,False,False,True,True,True,G,G,1975.0,Castelfranco Emilia,Via Molino Dolo,2023-07-26,260.000
766,99857682,flat,61,1,1,0,0,False,False,False,False,True,M,G,1960.0,Castelfranco Emilia,Via dei Mille 165,2023-07-26,94.000
767,96244790,flat,160,2,4,1,1,False,True,False,False,True,M,F,2001.0,Castelfranco Emilia,Via Muzza Corona 177/B,2023-07-26,239.000
768,104851841,flat,81,1,2,1,1,True,False,False,True,True,M,,2009.0,Castelfranco Emilia,Via martiri delle foibe 45,2023-07-26,140.000
769,96376548,townhouse,252,3,3,2,1,False,True,False,False,True,M,G,2010.0,Castelfranco Emilia,Via Santa Maria 15,2023-07-26,275.000
770,76201852,flat,55,1,1,1,1,True,False,True,True,True,M,G,1999.0,Castelfranco Emilia,Via piumazzo,2023-07-26,110.000
771,102362974,house,210,2,4,2,0,False,True,False,True,True,M,,2000.0,Castelfranco Emilia,Via Savioli 16,2023-07-26,295.000
772,100080992,flat,85,1,2,0,0,False,False,False,False,True,M,G,1967.0,Castelfranco Emilia,Via dalla Vacca 36,2023-07-26,135.000
773,99573886,flat,78,1,2,0,0,False,False,True,False,True,M,G,1960.0,Castelfranco Emilia,Via Loda 21,2023-07-26,120.000
774,92545084,flat,70,1,2,0,0,True,False,False,False,True,M,G,2000.0,Castelfranco Emilia,Via Circondaria Nord 128,2023-07-26,130.000
775,98246054,flat,85,1,2,1,1,False,False,True,True,True,M,E,1993.0,Castelfranco Emilia,Piazza della repubblica,2023-07-26,146.000
776,103045148,flat,65,1,1,0,1,False,True,False,False,True,M,G,2003.0,Castelfranco Emilia,Via Emilia Est,2023-07-26,134.000
777,98910318,house,354,2,4,2,2,False,True,False,True,True,M,G,1986.0,Castelfranco Emilia,piazza della repubblica,2023-07-26,429.000
778,97963040,townhouse,107,2,3,1,1,False,False,False,False,True,M,G,1960.0,Castelfranco Emilia,Via Belvedere 29,2023-07-26,119.000
779,100367052,flat,67,2,2,0,0,True,False,False,True,True,M,,2018.0,Castelfranco Emilia,Via filzi 1/A,2023-07-26,175.000
780,103811656,flat,43,1,1,0,1,False,False,False,False,True,M,G,1965.0,Castelfranco Emilia,Via Loda,2023-07-26,
781,101636065,townhouse,357,4,6,2,2,False,True,False,True,True,G,,2002.0,Castelfranco Emilia,Via Vincenzo Gioberti,2023-07-26,560.000
782,103546606,flat,100,1,2,1,0,False,False,False,True,True,G,F,1987.0,Castelfranco Emilia,Via Gaetano Fontana,2023-07-26,155.000
783,98798546,flat,90,1,3,1,1,False,False,True,False,True,G,G,1965.0,Castelfranco Emilia,Via Cervino,2023-07-26,150.000
784,103697400,flat,75,1,1,0,0,True,True,False,False,True,G,,2006.0,Castelfranco Emilia,Via Diego Paderni,2023-07-26,180.000
785,98916952,flat,110,1,2,1,1,False,False,False,True,False,G,G,1967.0,Castelfranco Emilia,Via Vittorio Alfieri,2023-07-26,148.000
786,104165903,flat,55,1,1,0,0,True,False,True,False,False,G,,1984.0,Castelfranco Emilia,Via Peschiera,2023-07-26,100.000
787,103259274,flat,85,1,2,0,1,False,False,False,True,True,G,,1963.0,Castelfranco Emilia,Via Fratelli Moscardini,2023-07-26,148.000
788,103910509,flat,85,2,2,1,1,False,False,False,True,False,G,D,2009.0,Castelfranco Emilia,Via Martiri delle Foibe,2023-07-26,135.000
789,103919569,flat,95,1,2,1,0,True,False,False,True,False,G,,1969.0,Castelfranco Emilia,Via Giuseppe Verdi,2023-07-26,140.000
790,99672218,flat,157,2,3,1,1,True,True,False,False,True,P,A,2023.0,Castelfranco Emilia,Via Madre Teresa di Calcutta,2023-07-26,339.000
791,99680928,penthouse,170,2,3,1,1,True,False,False,True,True,P,A,2023.0,Castelfranco Emilia,Via Madre Teresa di Calcutta,2023-07-26,349.000
792,103334848,house,110,1,2,1,0,False,True,False,False,True,G,G,1960.0,Castelfranco Emilia,Via Mavora,2023-07-26,198.000
793,104763545,flat,150,2,4,0,2,False,False,False,False,True,G,G,1800.0,Castelfranco Emilia,Via Circondaria Nord,2023-07-26,240.000
794,102112462,house,288,3,5,2,2,False,True,False,False,True,G,,1974.0,Castelfranco Emilia,Via Nazario Sauro,2023-07-26,350.000
795,104740927,flat,110,1,2,1,1,False,False,False,False,True,G,F,1959.0,Castelfranco Emilia,Via Circondaria Sud,2023-07-26,170.000
796,100644859,flat,108,2,2,1,1,False,False,False,True,False,G,G,1970.0,Castelfranco Emilia,Corso Martiri,2023-07-26,175.000
797,99680604,flat,124,1,2,1,1,True,False,False,False,True,P,A,2023.0,Castelfranco Emilia,Via Madre Teresa di Calcutta,2023-07-26,264.000
798,101420753,flat,80,1,2,2,0,True,True,False,False,True,M,D,2000.0,Castelfranco Emilia,Via TITO SPERI 7,2023-07-26,195.000
799,102012936,house,493,3,6,2,0,False,True,False,True,True,M,E,2006.0,Castelfranco Emilia,Via Castello,2023-07-26,780.000
800,103197434,flat,75,1,2,0,0,False,False,False,True,True,M,G,1970.0,Castelfranco Emilia,Via DELLE GRAZIE 1,2023-07-26,92.000
801,105006845,flat,107,1,2,1,0,True,False,False,True,True,M,C,2010.0,Castelfranco Emilia,Via Emilio Po,2023-07-26,225.000
802,103811734,flat,95,2,2,0,0,False,False,False,False,True,M,,1996.0,Castelfranco Emilia,Corso Martiri 226,2023-07-26,145.000
803,104603095,flat,96,2,2,1,0,True,False,False,True,True,M,G,2002.0,Castelfranco Emilia,Via MEDAGLIE D ORO 9,2023-07-26,185.000
804,102249954,house,290,4,3,1,1,False,True,False,True,True,M,,1999.0,Castelfranco Emilia,Via Portogallo,2023-07-26,560.000
805,102907946,townhouse,300,4,3,0,2,False,True,False,False,True,M,G,2000.0,Castelfranco Emilia,Via noce 25,2023-07-26,650.000
806,92765960,house,223,2,3,1,2,False,True,False,True,True,G,,1958.0,Castelfranco Emilia,Via Manzolino Ovest,2023-07-26,295.000
807,86636582,flat,88,1,1,0,1,True,False,True,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,166.360
808,85832642,flat,113,2,2,0,1,True,False,True,True,True,P,A,2022.0,Castelfranco Emilia,Via Castiglione,2023-07-26,229.540
809,86636578,flat,106,2,2,0,1,True,False,True,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,213.360
810,87032396,flat,153,2,3,0,2,True,False,True,True,True,P,A,2022.0,Castelfranco Emilia,Via Castiglione,2023-07-26,309.880
811,104474835,flat,110,1,3,1,0,False,False,True,True,True,M,,1975.0,Castelfranco Emilia,Via ponchielli 53,2023-07-26,185.000
812,103182954,flat,105,1,1,0,1,True,False,True,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,211.800
813,99680678,penthouse,170,2,3,1,1,True,False,False,True,True,P,A,2023.0,Castelfranco Emilia,Via Madre Teresa di Calcutta,2023-07-26,348.000
814,104522087,flat,59,1,2,0,0,False,False,False,False,True,M,,1980.0,Castelfranco Emilia,"Via Martiri delle Foibe n.5 - Fraz. Recovato, 41013 Castelfranco Emilia, MO",2023-07-26,"56.250,00"
815,104933509,flat,86,1,3,0,0,False,False,False,False,True,M,,1980.0,Castelfranco Emilia,"Via Giacomo Puccini, 67, 41013 Castelfranco Emilia MO, Italia",2023-07-26,"82.125,00"
816,104806821,house,215,2,6,0,0,False,False,False,False,True,M,,1980.0,Castelfranco Emilia,"Via per Riolo, 60, 41013 Castelfranco Emilia MO, Italia",2023-07-26,"94.500,00"
817,103799922,penthouse,147,2,3,2,0,True,False,True,True,True,M,E,2006.0,Castelfranco Emilia,Via Manzolino Est,2023-07-26,210.000
818,104806887,flat,109,1,3,0,0,False,False,False,False,True,M,,1980.0,Castelfranco Emilia,"Via Piumazzo, 18B, 41013 Castelfranco Emilia, MO, Italia",2023-07-26,"86.250,00"
819,104835105,flat,125,2,4,0,0,False,False,False,False,True,M,,1980.0,Castelfranco Emilia,"Via Camillo Prampolini, 6, 41013 Castelfranco Emilia MO, Italia",2023-07-26,"167.250,00"
820,104134251,flat,75,1,2,2,1,False,False,True,True,True,M,E,2003.0,Castelfranco Emilia,Via TOTI 11,2023-07-26,140.000
821,99673910,flat,139,2,3,1,1,True,False,False,False,True,P,A,2023.0,Castelfranco Emilia,Via Madre Teresa di Calcutta,2023-07-26,292.000
822,102145166,flat,110,1,2,1,1,False,False,True,True,True,M,E,2000.0,Castelfranco Emilia,Via piazza - cavazzona,2023-07-26,165.000
823,104800947,flat,106,1,2,1,1,False,False,True,True,True,M,G,1967.0,Castelfranco Emilia,Via galante,2023-07-26,118.000
824,98916900,flat,220,2,3,1,1,False,False,False,True,True,M,A,2022.0,Castelfranco Emilia,Via Cimitero,2023-07-26,355.000
825,90748305,flat,110,1,2,2,0,False,False,True,True,True,M,D,1980.0,Castelfranco Emilia,Via DELLE GRAZIE 13,2023-07-26,195.000
826,102406054,flat,55,1,1,1,0,False,True,False,False,True,M,B,2011.0,Castelfranco Emilia,Via dei Campi 4,2023-07-26,145.000
827,104851845,flat,104,1,2,1,0,False,False,False,True,True,M,,1980.0,Castelfranco Emilia,Via dalla Vacca 73,2023-07-26,110.000
828,99005188,house,354,2,4,2,4,False,True,False,True,True,M,G,1986.0,Castelfranco Emilia,Via F. Rismondo,2023-07-26,439.000
829,103118916,flat,90,1,2,1,0,False,False,False,True,True,M,F,1974.0,Castelfranco Emilia,Via Muzza Corona 76,2023-07-26,165.000
830,103739508,flat,108,1,1,0,2,False,True,False,False,True,M,F,2005.0,Castelfranco Emilia,Via Mavora 88,2023-07-26,116.000
831,101783011,flat,55,1,1,1,1,True,False,False,False,True,M,F,1995.0,Castelfranco Emilia,Via TITO SPERI 5,2023-07-26,116.000
832,104530589,flat,80,1,2,1,0,False,False,False,True,True,M,,1996.0,Castelfranco Emilia,Via DE GASPERI 15,2023-07-26,185.000
833,99857566,flat,80,1,2,1,1,False,True,False,True,True,M,G,2000.0,Castelfranco Emilia,Via Piumazzo 106,2023-07-26,125.000
834,102567366,flat,80,2,2,1,0,False,False,False,False,True,M,G,1950.0,Castelfranco Emilia,Via G. Carducci 38,2023-07-26,195.000
835,102253342,flat,125,1,2,2,1,True,True,False,False,True,G,,2009.0,Castelfranco Emilia,Via Palestro,2023-07-26,228.000
836,104797767,flat,82,1,2,0,0,False,False,False,True,True,M,G,1970.0,Castelfranco Emilia,Via CASSOLA DI SOTTO 8,2023-07-26,150.000
837,103615812,flat,110,1,2,1,1,False,False,False,True,True,M,E,1999.0,Castelfranco Emilia,Via Piumazzo,2023-07-26,179.000
838,103550606,flat,90,1,2,1,1,False,False,True,True,True,M,G,1986.0,Castelfranco Emilia,Via piazza,2023-07-26,
839,98385582,house,270,4,5,1,5,False,True,False,True,True,M,F,1995.0,Castelfranco Emilia,piazza della repubblica,2023-07-26,490.000
840,95014072,house,210,2,3,1,1,False,False,True,True,True,M,G,1970.0,Castelfranco Emilia,Via manzolino,2023-07-26,230.000
841,104535889,flat,65,1,1,0,1,False,False,False,True,True,M,G,1975.0,Castelfranco Emilia,Piazza della repubblica,2023-07-26,115.000
842,104021677,flat,45,1,u,0,0,True,False,False,True,True,M,,2005.0,Castelfranco Emilia,Via PESCHIERA 52,2023-07-26,105.000
843,100670151,townhouse,252,3,3,2,0,False,True,False,False,True,M,,2010.0,Castelfranco Emilia,Via Santa Maria 15,2023-07-26,450.000
844,100669947,flat,65,1,1,1,0,True,True,False,False,True,M,F,1998.0,Castelfranco Emilia,Via TITO SPERI 5,2023-07-26,149.000
845,102174920,flat,105,2,3,1,1,False,False,False,True,True,M,F,2000.0,Castelfranco Emilia,Via Piumazzo,2023-07-26,169.000
846,104485797,flat,124,1,2,2,1,True,False,True,True,True,M,D,2005.0,Castelfranco Emilia,Via cantastorie - cavazzona,2023-07-26,185.000
847,102253216,flat,32,1,1,0,0,False,False,True,False,True,G,G,1979.0,Castelfranco Emilia,Via Paolo Andrea Parenti,2023-07-26,92.000
848,97266504,flat,120,1,2,2,1,False,True,False,True,True,M,G,1970.0,Castelfranco Emilia,Via Della Villa 151,2023-07-26,149.000
849,93587988,flat,82,1,2,0,0,False,False,False,True,True,M,G,1983.0,Castelfranco Emilia,Via xxv aprile 6,2023-07-26,103.000
850,104708681,flat,95,1,2,2,0,False,False,False,True,True,M,G,1980.0,Castelfranco Emilia,Via TITO SPERI 23,2023-07-26,169.000
851,104428919,flat,85,1,2,1,1,False,False,False,False,True,G,,2007.0,Castelfranco Emilia,Via Martiri delle Foibe,2023-07-26,130.000
852,99521120,flat,115,2,2,1,1,True,False,False,False,True,P,A,2022.0,Castelfranco Emilia,Via Castiglione,2023-07-26,253.000
853,99520010,flat,97,1,2,1,1,True,False,False,False,True,P,A,2022.0,Castelfranco Emilia,Via Castiglione,2023-07-26,213.400
854,100093424,flat,129,2,3,1,1,True,False,False,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,281.600
855,99520566,penthouse,150,2,3,1,1,True,False,False,False,True,P,A,2022.0,Castelfranco Emilia,Via Castiglione,2023-07-26,330.000
856,99519960,flat,121,2,2,1,1,True,True,False,False,True,P,A,2022.0,Castelfranco Emilia,Via Castiglione,2023-07-26,266.200
857,100094208,flat,114,1,2,1,1,True,False,False,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,250.800
858,104062271,house,315,2,2,1,2,False,True,False,True,True,S,,2017.0,Castelfranco Emilia,Via per Panzano,2023-07-26,
859,100093612,flat,127,2,3,1,1,True,False,False,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,279.400
860,101508725,flat,80,1,2,1,0,False,False,False,True,True,M,,2005.0,Castelfranco Emilia,Via MARINO PIAZZA,2023-07-26,165.000
861,100093790,flat,114,2,3,1,1,True,False,False,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,290.400
862,104028517,house,369,3,3,1,2,False,True,False,True,True,S,,2017.0,Castelfranco Emilia,Via per Panzano,2023-07-26,
863,101165021,flat,45,1,1,0,0,False,False,False,False,True,M,G,1960.0,Castelfranco Emilia,Via G. Carducci 14,2023-07-26,110.000
864,96320000,flat,223,2,3,1,1,False,False,True,True,True,M,G,1975.0,Castelfranco Emilia,Via Lodovico Mantovani,2023-07-26,260.000
865,101165035,flat,43,1,1,0,0,False,False,False,False,True,M,G,1960.0,Castelfranco Emilia,Via Venezia 43,2023-07-26,59.000
866,101327373,flat,65,1,1,1,0,True,False,False,False,True,M,G,1999.0,Castelfranco Emilia,Piazza Aldo Moro,2023-07-26,90.000
867,98714316,house,307,4,7,1,5,False,True,False,True,True,M,F,1973.0,Castelfranco Emilia,Via Solimei,2023-07-26,439.000
868,103844481,flat,122,2,3,2,1,True,False,False,True,True,M,F,2008.0,Castelfranco Emilia,Via Giorgio De Chirico,2023-07-26,268.000
869,104271447,flat,82,1,2,0,0,False,False,False,False,False,G,E,1962.0,Castelfranco Emilia,Via Ennio Garagnani,2023-07-26,110.000
870,83692039,flat,113,1,2,1,0,False,False,True,True,True,M,G,1980.0,Castelfranco Emilia,Corso Martiri,2023-07-26,198.000
871,101299871,flat,119,1,2,2,0,True,True,False,False,False,M,C,2009.0,Castelfranco Emilia,Via Fabio Filzi,2023-07-26,235.000
872,103874785,flat,126,2,2,2,0,True,False,True,False,True,M,F,2003.0,Castelfranco Emilia,Via Piella,2023-07-26,215.000
873,103186638,flat,134,u,u,1,0,True,False,True,True,True,P,A,2023.0,Castelfranco Emilia,Via Castiglione,2023-07-26,272.740
874,100098596,flat,93,1,2,1,0,True,False,False,False,True,G,D,1990.0,Castelfranco Emilia,Corso Martiri,2023-07-26,150.000
